Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,2         ,2        ,1804   ,1805      ,1903   ,1915      ,WN           ,263      ,N372   ,59               ,70            ,47     ,-12     ,-1      ,BUF   ,BWI ,281     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1046   ,1045      ,1142   ,1150      ,WN           ,671      ,N418   ,56               ,65            ,45     ,-8      ,1       ,BUF   ,BWI ,281     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1227   ,1230      ,1326   ,1335      ,WN           ,961      ,N717SA ,59               ,65            ,49     ,-9      ,-3      ,BUF   ,BWI ,281     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,700    ,655       ,756    ,800       ,WN           ,1065     ,N253   ,56               ,65            ,46     ,-4      ,5       ,BUF   ,BWI ,281     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1521   ,1510      ,1616   ,1615      ,WN           ,1161     ,N359   ,55               ,65            ,47     ,1       ,11      ,BUF   ,BWI ,281     ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1359   ,1400      ,1528   ,1605      ,WN           ,292      ,N483   ,269              ,305           ,251    ,-37     ,-1      ,BUF   ,LAS ,1987    ,5     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1900   ,1845      ,2137   ,2120      ,WN           ,926      ,N664WN ,157              ,155           ,144    ,17      ,15      ,BUF   ,MCO ,1011    ,5     ,8      ,0        ,                ,0       ,0           ,0           ,2       ,0            ,15
2007,1    ,2         ,2        ,712    ,710       ,954    ,1000      ,WN           ,2716     ,N609SW ,162              ,170           ,144    ,-6      ,2       ,BUF   ,MCO ,1011    ,5     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1623   ,1625      ,1700   ,1710      ,WN           ,368      ,N366   ,97               ,105           ,87     ,-10     ,-2      ,BUF   ,MDW ,468     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,746    ,745       ,817    ,830       ,WN           ,1166     ,N479   ,91               ,105           ,79     ,-13     ,1       ,BUF   ,MDW ,468     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1058   ,1100      ,1143   ,1145      ,WN           ,1463     ,N491   ,105              ,105           ,85     ,-2      ,-2      ,BUF   ,MDW ,468     ,5     ,15     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1727   ,1710      ,2002   ,2005      ,WN           ,2512     ,N739   ,275              ,295           ,246    ,-3      ,17      ,BUF   ,PHX ,1912    ,7     ,22     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1709   ,1645      ,1955   ,1935      ,WN           ,2094     ,N397SW ,166              ,170           ,153    ,20      ,24      ,BUF   ,TPA ,1054    ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,20
2007,1    ,2         ,2        ,1236   ,1235      ,1338   ,1335      ,WN           ,239      ,N714CB ,62               ,60            ,45     ,3       ,1       ,BUR   ,LAS ,223     ,4     ,13     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1010   ,1010      ,1104   ,1110      ,WN           ,285      ,N432   ,54               ,60            ,43     ,-6      ,0       ,BUR   ,LAS ,223     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1623   ,1620      ,1730   ,1725      ,WN           ,492      ,N343   ,67               ,65            ,48     ,5       ,3       ,BUR   ,LAS ,223     ,5     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1803   ,1800      ,1905   ,1900      ,WN           ,551      ,N483   ,62               ,60            ,45     ,5       ,3       ,BUR   ,LAS ,223     ,5     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,749    ,745       ,852    ,845       ,WN           ,735      ,N333   ,63               ,60            ,51     ,7       ,4       ,BUR   ,LAS ,223     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,704    ,700       ,808    ,800       ,WN           ,777      ,N715SW ,64               ,60            ,44     ,8       ,4       ,BUR   ,LAS ,223     ,4     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1509   ,1510      ,1611   ,1610      ,WN           ,908      ,N370   ,62               ,60            ,48     ,1       ,-1      ,BUR   ,LAS ,223     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,813    ,815       ,913    ,915       ,WN           ,1144     ,N636WN ,60               ,60            ,47     ,-2      ,-2      ,BUR   ,LAS ,223     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1850   ,1840      ,1952   ,1940      ,WN           ,1178     ,N240   ,62               ,60            ,45     ,12      ,10      ,BUR   ,LAS ,223     ,3     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2118   ,2120      ,2236   ,2220      ,WN           ,1210     ,N792   ,78               ,60            ,46     ,16      ,-2      ,BUR   ,LAS ,223     ,4     ,28     ,0        ,                ,0       ,0           ,0           ,16      ,0            ,0
2007,1    ,2         ,2        ,1057   ,1100      ,1158   ,1200      ,WN           ,1649     ,N647SW ,61               ,60            ,46     ,-2      ,-3      ,BUR   ,LAS ,223     ,3     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1420   ,1420      ,1518   ,1520      ,WN           ,1729     ,N422   ,58               ,60            ,47     ,-2      ,0       ,BUR   ,LAS ,223     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1943   ,1945      ,2042   ,2045      ,WN           ,1735     ,N754   ,59               ,60            ,44     ,-3      ,-2      ,BUR   ,LAS ,223     ,3     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1733   ,1725      ,1842   ,1840      ,WN           ,161      ,N662SW ,69               ,75            ,52     ,2       ,8       ,BUR   ,OAK ,325     ,5     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1940   ,1940      ,2049   ,2050      ,WN           ,267      ,N785   ,69               ,70            ,54     ,-1      ,0       ,BUR   ,OAK ,325     ,3     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1207   ,1200      ,1314   ,1310      ,WN           ,300      ,N670SW ,67               ,70            ,53     ,4       ,7       ,BUR   ,OAK ,325     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1834   ,1810      ,1946   ,1925      ,WN           ,307      ,N792   ,72               ,75            ,57     ,21      ,24      ,BUR   ,OAK ,325     ,4     ,11     ,0        ,                ,0       ,5           ,0           ,0       ,0            ,16
2007,1    ,2         ,2        ,1512   ,1515      ,1617   ,1630      ,WN           ,485      ,N685   ,65               ,75            ,51     ,-13     ,-3      ,BUR   ,OAK ,325     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1906   ,1905      ,2025   ,2015      ,WN           ,558      ,N766   ,79               ,70            ,55     ,10      ,1       ,BUR   ,OAK ,325     ,5     ,19     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2040   ,2045      ,2146   ,2155      ,WN           ,677      ,N222   ,66               ,70            ,55     ,-9      ,-5      ,BUR   ,OAK ,325     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1022   ,1025      ,1122   ,1135      ,WN           ,1279     ,N252   ,60               ,70            ,50     ,-13     ,-3      ,BUR   ,OAK ,325     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1647   ,1640      ,1754   ,1750      ,WN           ,1663     ,N754   ,67               ,70            ,54     ,4       ,7       ,BUR   ,OAK ,325     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1610   ,1610      ,1724   ,1725      ,WN           ,2128     ,N411   ,74               ,75            ,56     ,-1      ,0       ,BUR   ,OAK ,325     ,4     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,854    ,855       ,1000   ,1010      ,WN           ,2500     ,N661SW ,66               ,75            ,52     ,-10     ,-1      ,BUR   ,OAK ,325     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,801    ,800       ,906    ,910       ,WN           ,2609     ,N645SW ,65               ,70            ,54     ,-4      ,1       ,BUR   ,OAK ,325     ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1355   ,1355      ,1504   ,1505      ,WN           ,2616     ,N645SW ,69               ,70            ,54     ,-1      ,0       ,BUR   ,OAK ,325     ,3     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,947    ,930       ,1058   ,1045      ,WN           ,2686     ,N326   ,71               ,75            ,57     ,13      ,17      ,BUR   ,OAK ,325     ,5     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,725    ,725       ,835    ,835       ,WN           ,2693     ,N438   ,70               ,70            ,55     ,0       ,0       ,BUR   ,OAK ,325     ,4     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1232   ,1230      ,1338   ,1345      ,WN           ,2781     ,N315SW ,66               ,75            ,52     ,-7      ,2       ,BUR   ,OAK ,325     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1242   ,1235      ,1521   ,1455      ,WN           ,136      ,N217   ,99               ,80            ,77     ,26      ,7       ,BUR   ,PHX ,369     ,6     ,16     ,0        ,                ,0       ,7           ,0           ,19      ,0            ,0
2007,1    ,2         ,2        ,2049   ,2050      ,2258   ,2305      ,WN           ,348      ,N307SW ,69               ,75            ,59     ,-7      ,-1      ,BUR   ,PHX ,369     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1955   ,1955      ,2217   ,2215      ,WN           ,760      ,N638SW ,82               ,80            ,68     ,2       ,0       ,BUR   ,PHX ,369     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1620   ,1540      ,1848   ,1805      ,WN           ,1534     ,N642WN ,88               ,85            ,71     ,43      ,40      ,BUR   ,PHX ,369     ,9     ,8      ,0        ,                ,0       ,0           ,0           ,21      ,0            ,22
2007,1    ,2         ,2        ,702    ,700       ,926    ,925       ,WN           ,1617     ,N225   ,84               ,85            ,72     ,1       ,2       ,BUR   ,PHX ,369     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2124   ,2130      ,2330   ,2345      ,WN           ,1623     ,N424   ,66               ,75            ,55     ,-15     ,-6      ,BUR   ,PHX ,369     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1325   ,1325      ,1558   ,1540      ,WN           ,1682     ,N304SW ,93               ,75            ,68     ,18      ,0       ,BUR   ,PHX ,369     ,13    ,12     ,0        ,                ,0       ,0           ,0           ,18      ,0            ,0
2007,1    ,2         ,2        ,830    ,835       ,1045   ,1100      ,WN           ,1921     ,N778   ,75               ,85            ,59     ,-15     ,-5      ,BUR   ,PHX ,369     ,8     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1811   ,1810      ,2020   ,2035      ,WN           ,1986     ,N628SW ,69               ,85            ,57     ,-15     ,1       ,BUR   ,PHX ,369     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1008   ,1010      ,1250   ,1235      ,WN           ,2054     ,N246   ,102              ,85            ,59     ,15      ,-2      ,BUR   ,PHX ,369     ,31    ,12     ,0        ,                ,0       ,0           ,0           ,15      ,0            ,0
2007,1    ,2         ,2        ,716    ,715       ,813    ,825       ,WN           ,182      ,N602SW ,57               ,70            ,48     ,-12     ,1       ,BUR   ,SJC ,296     ,1     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,955    ,945       ,1057   ,1050      ,WN           ,242      ,N642WN ,62               ,65            ,50     ,7       ,10      ,BUR   ,SJC ,296     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1103   ,1105      ,1204   ,1210      ,WN           ,322      ,N645SW ,61               ,65            ,48     ,-6      ,-2      ,BUR   ,SJC ,296     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1216   ,1215      ,1316   ,1320      ,WN           ,815      ,N445   ,60               ,65            ,51     ,-4      ,1       ,BUR   ,SJC ,296     ,2     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1609   ,1610      ,1710   ,1715      ,WN           ,1307     ,N416   ,61               ,65            ,48     ,-5      ,-1      ,BUR   ,SJC ,296     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1459   ,1445      ,1603   ,1550      ,WN           ,1505     ,N308SW ,64               ,65            ,51     ,13      ,14      ,BUR   ,SJC ,296     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1412   ,1355      ,1512   ,1500      ,WN           ,1953     ,N647SW ,60               ,65            ,50     ,12      ,17      ,BUR   ,SJC ,296     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2130   ,2010      ,2232   ,2115      ,WN           ,2311     ,N325   ,62               ,65            ,51     ,77      ,80      ,BUR   ,SJC ,296     ,2     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,77
2007,1    ,2         ,2        ,1815   ,1800      ,1917   ,1905      ,WN           ,2660     ,N307SW ,62               ,65            ,51     ,12      ,15      ,BUR   ,SJC ,296     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,754    ,705       ,914    ,825       ,WN           ,137      ,N476   ,80               ,80            ,64     ,49      ,49      ,BUR   ,SMF ,358     ,6     ,10     ,0        ,                ,0       ,49          ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1638   ,1630      ,1752   ,1745      ,WN           ,334      ,N682   ,74               ,75            ,62     ,7       ,8       ,BUR   ,SMF ,358     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2045   ,2025      ,2201   ,2140      ,WN           ,562      ,N715SW ,76               ,75            ,65     ,21      ,20      ,BUR   ,SMF ,358     ,4     ,7      ,0        ,                ,0       ,7           ,0           ,1       ,0            ,13
2007,1    ,2         ,2        ,1848   ,1835      ,2009   ,1950      ,WN           ,701      ,N665WN ,81               ,75            ,64     ,19      ,13      ,BUR   ,SMF ,358     ,8     ,9      ,0        ,                ,0       ,5           ,0           ,6       ,0            ,8
2007,1    ,2         ,2        ,1100   ,1025      ,1221   ,1140      ,WN           ,1355     ,N476   ,81               ,75            ,66     ,41      ,35      ,BUR   ,SMF ,358     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,6       ,0            ,35
2007,1    ,2         ,2        ,819    ,815       ,932    ,930       ,WN           ,1614     ,N340   ,73               ,75            ,62     ,2       ,4       ,BUR   ,SMF ,358     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2115   ,2115      ,2225   ,2230      ,WN           ,1781     ,N261   ,70               ,75            ,59     ,-5      ,0       ,BUR   ,SMF ,358     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1319   ,1320      ,1430   ,1435      ,WN           ,2018     ,N231   ,71               ,75            ,59     ,-5      ,-1      ,BUR   ,SMF ,358     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1253   ,1230      ,1411   ,1345      ,WN           ,2309     ,N642WN ,78               ,75            ,63     ,26      ,23      ,BUR   ,SMF ,358     ,4     ,11     ,0        ,                ,0       ,10          ,0           ,3       ,0            ,13
2007,1    ,2         ,2        ,1700   ,1700      ,1811   ,1815      ,WN           ,2664     ,N645SW ,71               ,75            ,59     ,-4      ,0       ,BUR   ,SMF ,358     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1701   ,1650      ,1916   ,1920      ,WN           ,2081     ,N729SW ,255              ,270           ,229    ,-4      ,11      ,BWI   ,ABQ ,1670    ,15    ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1443   ,1430      ,1546   ,1540      ,WN           ,163      ,N367   ,63               ,70            ,53     ,6       ,13      ,BWI   ,ALB ,288     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,716    ,715       ,829    ,825       ,WN           ,330      ,N389SW ,73               ,70            ,56     ,4       ,1       ,BWI   ,ALB ,288     ,3     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1858   ,1835      ,2003   ,1945      ,WN           ,522      ,N611SW ,65               ,70            ,53     ,18      ,23      ,BWI   ,ALB ,288     ,3     ,9      ,0        ,                ,0       ,4           ,0           ,0       ,0            ,14
2007,1    ,2         ,2        ,1546   ,1545      ,1650   ,1655      ,WN           ,1002     ,N323   ,64               ,70            ,53     ,-5      ,1       ,BWI   ,ALB ,288     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1210   ,1135      ,1316   ,1240      ,WN           ,1277     ,N301SW ,66               ,65            ,53     ,36      ,35      ,BWI   ,ALB ,288     ,3     ,10     ,0        ,                ,0       ,15          ,0           ,1       ,0            ,20
2007,1    ,2         ,2        ,2248   ,2030      ,2348   ,2135      ,WN           ,1630     ,N601WN ,60               ,65            ,49     ,133     ,138     ,BWI   ,ALB ,288     ,3     ,8      ,0        ,                ,0       ,4           ,0           ,0       ,0            ,129
2007,1    ,2         ,2        ,909    ,910       ,1013   ,1020      ,WN           ,2758     ,N606SW ,64               ,70            ,52     ,-7      ,-1      ,BWI   ,ALB ,288     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1841   ,1830      ,2110   ,2120      ,WN           ,1721     ,N409   ,209              ,230           ,193    ,-10     ,11      ,BWI   ,AUS ,1342    ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,905    ,905       ,1124   ,1155      ,WN           ,2612     ,N362   ,199              ,230           ,188    ,-31     ,0       ,BWI   ,AUS ,1342    ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1931   ,1905      ,2032   ,2010      ,WN           ,932      ,N374SW ,61               ,65            ,50     ,22      ,26      ,BWI   ,BDL ,283     ,3     ,8      ,0        ,                ,0       ,9           ,0           ,0       ,0            ,13
2007,1    ,2         ,2        ,2205   ,2135      ,2307   ,2240      ,WN           ,1211     ,N339   ,62               ,65            ,48     ,27      ,30      ,BWI   ,BDL ,283     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,27
2007,1    ,2         ,2        ,1752   ,1750      ,1854   ,1855      ,WN           ,1282     ,N678   ,62               ,65            ,49     ,-1      ,2       ,BWI   ,BDL ,283     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,704    ,705       ,801    ,810       ,WN           ,1319     ,N213   ,57               ,65            ,47     ,-9      ,-1      ,BWI   ,BDL ,283     ,3     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,914    ,910       ,1016   ,1015      ,WN           ,1332     ,N224   ,62               ,65            ,49     ,1       ,4       ,BWI   ,BDL ,283     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1112   ,1115      ,1213   ,1220      ,WN           ,1765     ,N435   ,61               ,65            ,50     ,-7      ,-3      ,BWI   ,BDL ,283     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2034   ,2010      ,2134   ,2115      ,WN           ,1812     ,N428   ,60               ,65            ,47     ,19      ,24      ,BWI   ,BDL ,283     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,19
2007,1    ,2         ,2        ,1527   ,1500      ,1631   ,1605      ,WN           ,2034     ,N208   ,64               ,65            ,48     ,26      ,27      ,BWI   ,BDL ,283     ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,26
2007,1    ,2         ,2        ,1420   ,1415      ,1518   ,1520      ,WN           ,2127     ,N375   ,58               ,65            ,45     ,-2      ,5       ,BWI   ,BDL ,283     ,4     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1015   ,1000      ,1113   ,1105      ,WN           ,211      ,N638SW ,118              ,125           ,101    ,8       ,15      ,BWI   ,BHM ,682     ,2     ,15     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1952   ,1945      ,2049   ,2050      ,WN           ,1286     ,N431   ,117              ,125           ,101    ,-1      ,7       ,BWI   ,BHM ,682     ,2     ,14     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1625   ,1555      ,1722   ,1705      ,WN           ,1758     ,N303SW ,117              ,130           ,107    ,17      ,30      ,BWI   ,BHM ,682     ,3     ,7      ,0        ,                ,0       ,17          ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,759    ,800       ,848    ,900       ,WN           ,140      ,N732   ,109              ,120           ,95     ,-12     ,-1      ,BWI   ,BNA ,588     ,5     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1658   ,1655      ,1743   ,1755      ,WN           ,367      ,N210   ,105              ,120           ,93     ,-12     ,3       ,BWI   ,BNA ,588     ,6     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,728    ,730       ,817    ,825       ,WN           ,436      ,N286   ,109              ,115           ,93     ,-8      ,-2      ,BWI   ,BNA ,588     ,6     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1952   ,1945      ,2046   ,2045      ,WN           ,805      ,N731   ,114              ,120           ,93     ,1       ,7       ,BWI   ,BNA ,588     ,5     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1232   ,1220      ,1317   ,1315      ,WN           ,1047     ,N224   ,105              ,115           ,91     ,2       ,12      ,BWI   ,BNA ,588     ,5     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1448   ,1440      ,1535   ,1540      ,WN           ,2051     ,N255   ,107              ,120           ,92     ,-5      ,8       ,BWI   ,BNA ,588     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1122   ,1030      ,1211   ,1125      ,WN           ,2571     ,N742   ,109              ,115           ,96     ,46      ,52      ,BWI   ,BNA ,588     ,5     ,8      ,0        ,                ,0       ,5           ,0           ,0       ,0            ,41
2007,1    ,2         ,2        ,652    ,650       ,744    ,750       ,WN           ,2714     ,N344   ,112              ,120           ,99     ,-6      ,2       ,BWI   ,BNA ,588     ,5     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1225   ,1225      ,1325   ,1330      ,WN           ,292      ,N483   ,60               ,65            ,50     ,-5      ,0       ,BWI   ,BUF ,281     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,704    ,700       ,812    ,805       ,WN           ,1061     ,N638SW ,68               ,65            ,50     ,7       ,4       ,BWI   ,BUF ,281     ,2     ,16     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2135   ,2135      ,2240   ,2240      ,WN           ,1575     ,N306SW ,65               ,65            ,51     ,0       ,0       ,BWI   ,BUF ,281     ,3     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1630   ,1625      ,1731   ,1740      ,WN           ,1594     ,N372   ,61               ,75            ,51     ,-9      ,5       ,BWI   ,BUF ,281     ,2     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1400   ,1340      ,1501   ,1445      ,WN           ,1804     ,N359   ,61               ,65            ,49     ,16      ,20      ,BWI   ,BUF ,281     ,2     ,10     ,0        ,                ,0       ,5           ,0           ,0       ,0            ,11
2007,1    ,2         ,2        ,1843   ,1825      ,1946   ,1930      ,WN           ,2847     ,N703SW ,63               ,65            ,50     ,16      ,18      ,BWI   ,BUF ,281     ,2     ,11     ,0        ,                ,0       ,3           ,0           ,0       ,0            ,13
2007,1    ,2         ,2        ,915    ,915       ,1019   ,1020      ,WN           ,2886     ,N418   ,64               ,65            ,51     ,-1      ,0       ,BWI   ,BUF ,281     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,704    ,710       ,825    ,825       ,WN           ,259      ,N740   ,81               ,75            ,62     ,0       ,-6      ,BWI   ,CLE ,314     ,7     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1327   ,1330      ,1436   ,1445      ,WN           ,566      ,N410   ,69               ,75            ,55     ,-9      ,-3      ,BWI   ,CLE ,314     ,6     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,2030   ,2030      ,2138   ,2140      ,WN           ,1147     ,N452   ,68               ,70            ,54     ,-2      ,0       ,BWI   ,CLE ,314     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1659   ,1645      ,1807   ,1755      ,WN           ,1873     ,N225   ,68               ,70            ,56     ,12      ,14      ,BWI   ,CLE ,314     ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,2         ,2        ,1007   ,1005      ,1120   ,1115      ,WN           ,2157     ,N664WN ,73               ,70            ,54     ,5       ,2       ,BWI   ,CLE ,314     ,4     ,15     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
